bds,ba,sqft,address,zip_code,built_year,heating,cooling,parking,appliances,sold_time,sold_price,list_time,list_price,listing_sold_time_diff,sold_year,sold_month,sold_day,price_percent_change,view_city,view_mountain,view_park,view_water,type_Apartment,type_Condo,type_Multiple Occupancy,type_Other,type_Residential,type_Single Family,type_Townhouse,type_Vacant Land
1,1,663,200 Rector Pl APT 11K,10280,1987,Forced air,Central,Garage - Attached,Appliances included: Dishwasher,2020-10-28 00:00:00,749000,2019-02-27 00:00:00,849000,609,2020,10,28,-0.11778563015312132,0,0,0,0,0,1,0,0,0,0,0,0
,,745,350 Albany St APT 9F,10280,,,,0 spaces,,2020-10-26 00:00:00,825000,,,,2020,10,26,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,833,350 Albany St APT 3Q,10280,1986,,,0 spaces,Appliances included: Dishwasher,2020-10-21 00:00:00,777800,2020-07-21 00:00:00,800000,92,2020,10,21,-0.02775,0,0,0,0,0,1,0,0,0,0,0,0
1,1,782,250 S End Ave APT 3D,10280,1985,"Forced air, Electric",Central,Garage - Attached,"Appliances included: Dishwasher, Range / Oven, Refrigerator",2020-10-18 00:00:00,605000,2020-07-04 00:00:00,649000,106,2020,10,18,-0.06779661016949153,1,0,1,0,0,1,0,0,0,0,0,0
2,4,1700,21 S End Ave APT 613,10280,1988,,Central,0 spaces,Other interior features,2020-10-14 00:00:00,1825000,2019-09-04 00:00:00,2295000,406,2020,10,14,-0.2047930283224401,0,0,0,0,0,1,0,0,0,0,0,0
,,810,21 S End Ave APT 614,10280,,,,0 spaces,,2020-10-14 00:00:00,1825000,,,,2020,10,14,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,683,280 Rector Pl APT 3G,10280,1985,,,0 spaces,Appliances included: Dishwasher,2020-10-14 00:00:00,525000,2020-06-11 00:00:00,549000,125,2020,10,14,-0.04371584699453552,0,0,0,0,0,1,0,0,0,0,0,0
1,1,645,200 Rector Pl APT 17G,10280,1987,Gas,,"Garage - Attached, Covered",,2020-10-14 00:00:00,802551,2020-07-02 00:00:00,815000,104,2020,10,14,-0.01527484662576687,0,0,0,0,0,1,0,0,0,0,0,0
1,1,550,300 Albany St APT 5F,10280,1986,,Other,Garage - Attached,Other interior features,2020-10-14 00:00:00,395000,,,,2020,10,14,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1202,99 Battery Pl APT 14G,10280,1988,,,Covered,Appliances included: Dishwasher,2020-10-13 00:00:00,1400000,2019-12-05 00:00:00,1875000,313,2020,10,13,-0.25333333333333335,1,0,0,1,0,1,0,0,0,0,0,0
1,1,620,250 S End Ave APT 7A,10280,1985,,,0 spaces,,2020-10-06 00:00:00,585000,2020-01-01 00:00:00,649000,279,2020,10,6,-0.09861325115562404,0,0,0,0,0,1,0,0,0,0,0,0
1,1,630,300 Rector Pl APT 1E,10280,1986,,Central,0 spaces,Other interior features,2020-09-30 00:00:00,495000,2020-04-15 00:00:00,515000,168,2020,9,30,-0.038834951456310676,0,0,0,0,0,1,0,0,0,0,0,0
1,1,597,200 Rector Pl APT 21J,10280,1987,Gas,,Covered,Other interior features,2020-09-02 00:00:00,695000,2020-03-04 00:00:00,725000,182,2020,9,2,-0.041379310344827586,1,0,0,1,0,1,0,0,0,0,0,0
,,1404,30 Little West St #2B,10280,2005,,,0 spaces,,2020-09-02 00:00:00,1950000,,,,2020,9,2,,0,0,0,0,0,1,0,0,0,0,0,0
3,3,2041,333 Rector Pl APT 207,10280,1985,,,0 spaces,,2020-08-31 00:00:00,2250000,2020-06-11 00:00:00,2500000,81,2020,8,31,-0.1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,676,377 Rector Pl APT 8H,10280,1985,,,"Garage - Detached, On-street",Other interior features,2020-08-26 00:00:00,700000,2020-01-04 00:00:00,745000,235,2020,8,26,-0.06040268456375839,1,0,0,1,0,1,0,0,0,0,0,0
1,1,703,225 Rector Pl APT 2D,10280,1985,,Other,Garage - Attached,Other interior features,2020-08-25 00:00:00,705000,2020-07-13 00:00:00,775000,43,2020,8,25,-0.09032258064516129,0,0,0,0,0,1,0,0,0,0,0,0
1,1,625,300 Rector Pl APT 4I,10280,1986,,,0 spaces,Other interior features,2020-08-19 00:00:00,10000,2019-04-04 00:00:00,675000,503,2020,8,19,-0.9851851851851852,0,0,0,0,0,1,0,0,0,0,0,0
3,,3287,30 Little West St PENTHOUSE 1F,10280,2005,,,0 spaces,,2020-08-16 00:00:00,10,,,,2020,8,16,,0,0,0,0,0,1,0,0,0,0,0,0
,,1190,30 Little West St PENTHOUSE 1G,10280,2005,,,0 spaces,,2020-08-16 00:00:00,10,,,,2020,8,16,,0,0,0,0,0,1,0,0,0,0,0,0
3,,2097,30 Little West St #25F,10280,1915,,,0 spaces,,2020-08-16 00:00:00,10,,,,2020,8,16,,0,0,0,0,0,0,1,0,0,0,0,0
2,2,1002,225 Rector Pl APT 18H,10280,1985,,Other,Garage - Attached,Other interior features,2020-08-16 00:00:00,1700000,,,,2020,8,16,,0,0,0,0,0,1,0,0,0,0,0,0
1,2,710,377 Rector Pl APT 10F,10280,1985,,,Garage - Attached,Appliances included: Dishwasher,2020-08-12 00:00:00,749000,2019-09-04 00:00:00,795000,343,2020,8,12,-0.05786163522012579,0,0,0,0,0,1,0,0,0,0,0,0
1,1,860,333 Rector Pl APT 411,10280,1985,Forced air,Central,0 spaces,Other interior features,2020-08-09 00:00:00,860000,2019-10-03 00:00:00,995000,311,2020,8,9,-0.135678391959799,0,0,0,0,0,1,0,0,0,0,0,0
2,3,1429,2 S End Ave APT TH4,10280,1990,,Central,0 spaces,Other interior features,2020-07-20 00:00:00,1695000,2020-03-03 00:00:00,1695000,139,2020,7,20,0.0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,687,225 Rector Pl APT 21E,10280,1985,,Central,None,Other interior features,2020-07-20 00:00:00,855000,2020-01-27 00:00:00,899000,175,2020,7,20,-0.048943270300333706,0,0,0,0,0,0,1,0,0,0,0,0
2,,1404,30 Little West St #30B,10280,2006,,,Garage - Attached,,2020-07-19 00:00:00,1950000,2014-08-01 00:00:00,2195000,2179,2020,7,19,-0.11161731207289294,0,0,0,0,0,1,0,0,0,0,0,0
3,3,1963,225 Rector Pl APT 2B,10280,1985,,,Garage - Attached,"Appliances included: Dishwasher, Dryer, Washer",2020-07-12 00:00:00,2600000,2018-10-31 00:00:00,3100000,620,2020,7,12,-0.16129032258064516,0,0,0,0,0,1,0,0,0,0,0,0
2,1,886,2 S End Ave APT 9H,10280,1990,Forced air,Central,Garage - Detached,Appliances included: Dishwasher,2020-06-24 00:00:00,665000,2020-03-24 00:00:00,725000,92,2020,6,24,-0.08275862068965517,0,0,0,0,0,0,0,0,0,1,0,0
1,1,632,2 S End Ave APT 6F,10280,1990,Forced air,Wall,Garage - Attached,Appliances included: Dishwasher,2020-06-21 00:00:00,475000,2019-09-30 00:00:00,500000,265,2020,6,21,-0.05,1,0,0,0,0,1,0,0,0,0,0,0
,1,565,300 Rector Pl APT 3R,10280,1986,,,0 spaces,,2020-06-07 00:00:00,422500,2019-10-06 00:00:00,469000,245,2020,6,7,-0.09914712153518124,0,0,0,0,0,1,0,0,0,0,0,0
2,1,766,200 Rector Pl APT 6E,10280,1987,Gas,,"Garage - Detached, Covered",Other interior features,2020-05-31 00:00:00,923750,2020-01-16 00:00:00,965000,136,2020,5,31,-0.042746113989637305,0,0,0,0,0,1,0,0,0,0,0,0
2,1,735,2 S End Ave APT 6D,10280,1990,,Central,0 spaces,Other interior features,2020-05-27 00:00:00,675000,2019-10-15 00:00:00,739000,225,2020,5,27,-0.08660351826792964,0,0,0,0,0,1,0,0,0,0,0,0
1,1,680,300 Rector Pl APT 6M,10280,1986,Forced air,Central,Garage - Detached,Appliances included: Dishwasher,2020-05-12 00:00:00,610000,2019-09-12 00:00:00,649000,243,2020,5,12,-0.060092449922958396,0,0,0,0,0,1,0,0,0,0,0,0
2,,1690,10 Little West St #32C,10280,,Forced air,Central,0 spaces,Other interior features,2020-04-22 00:00:00,2500000,,,,2020,4,22,,0,0,0,0,0,0,1,0,0,0,0,0
2,2,1002,225 Rector Pl APT 15H,10280,1985,,,"Garage - Attached, Covered","Appliances included: Dishwasher, Dryer, Washer",2020-04-20 00:00:00,1600000,2019-04-09 00:00:00,1910000,377,2020,4,20,-0.16230366492146597,1,0,0,0,0,1,0,0,0,0,0,0
1,1,632,2 S End Ave APT 5K,10280,1990,,Central,0 spaces,Other interior features,2020-03-22 00:00:00,500000,2019-06-11 00:00:00,599000,285,2020,3,22,-0.1652754590984975,0,0,0,0,0,1,0,0,0,0,0,0
2,1,766,200 Rector Pl APT 5E,10280,1987,Gas,,"Garage - Attached, Covered",Other interior features,2020-03-17 00:00:00,895000,2019-10-06 00:00:00,950000,163,2020,3,17,-0.05789473684210526,0,0,0,0,0,1,0,0,0,0,0,0
1,1,635,300 Rector Pl APT 9P,10280,1986,,,0 spaces,,2020-03-10 00:00:00,635000,2019-05-14 00:00:00,675000,301,2020,3,10,-0.05925925925925926,0,0,0,0,0,1,0,0,0,0,0,0
1,1,688,377 Rector Pl APT 3K,10280,1985,,Central,Covered,Other interior features,2020-03-09 00:00:00,754000,2019-06-06 00:00:00,845000,277,2020,3,9,-0.1076923076923077,1,0,1,1,0,1,0,0,0,0,0,0
1,1,625,280 Rector Pl APT 8G,10280,1985,,Central,Garage - Attached,Other interior features,2020-03-08 00:00:00,525000,2019-07-12 00:00:00,595000,240,2020,3,8,-0.11764705882352941,0,0,0,0,0,1,0,0,0,0,0,0
1,2,803,250 S End Ave APT 15E,10280,1985,,,0 spaces,Appliances included: Dishwasher,2020-03-08 00:00:00,699000,2020-01-16 00:00:00,699000,52,2020,3,8,0.0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1190,30 Little West St PENTHOUSE 2G,10280,2006,,,0 spaces,"Appliances included: Dryer, Washer",2020-03-01 00:00:00,1785000,2014-11-28 00:00:00,1950000,1920,2020,3,1,-0.08461538461538462,0,0,0,0,0,0,1,0,0,0,0,0
2,3,1546,200 Rector Pl APT 43D,10280,1987,Gas,,"Garage - Attached, Covered",Other interior features,2020-02-26 00:00:00,2080000,2019-07-07 00:00:00,2245000,234,2020,2,26,-0.07349665924276169,1,0,0,1,0,1,0,0,0,0,0,0
1,,875,30 Little West St #6D,10280,2006,Forced air,Central,Covered,"Appliances included: Dishwasher, Dryer, Washer",2020-02-24 00:00:00,1050000,2015-04-07 00:00:00,980000,1784,2020,2,24,0.07142857142857142,0,0,0,0,0,0,1,0,0,0,0,0
1,1,765,225 Rector Pl APT 20J,10280,1985,,,Garage - Attached,Appliances included: Dishwasher,2020-02-20 00:00:00,960000,2019-02-20 00:00:00,999999,365,2020,2,20,-0.03999903999904,0,0,0,0,0,1,0,0,0,0,0,0
,1,543,300 Albany St APT 6O,10280,1986,,,0 spaces,Appliances included: Dishwasher,2020-02-12 00:00:00,473000,2018-08-30 00:00:00,535000,531,2020,2,12,-0.11588785046728972,0,0,0,0,0,1,0,0,0,0,0,0
1,2,839,350 Albany St APT 4A,10280,1986,,,Covered,Appliances included: Dishwasher,2020-01-30 00:00:00,715000,2019-01-02 00:00:00,840000,393,2020,1,30,-0.1488095238095238,1,0,0,1,0,1,0,0,0,0,0,0
1,1,687,225 Rector Pl APT 16E,10280,1985,,Central,Garage - Attached,Other interior features,2020-01-29 00:00:00,865000,2019-07-21 00:00:00,975000,192,2020,1,29,-0.11282051282051282,0,0,0,0,0,1,0,0,0,0,0,0
2,3,1552,10 Little West St #28A,10280,2003,,,0 spaces,"Appliances included: Dryer, Washer",2020-01-15 00:00:00,2985000,2015-09-03 00:00:00,3100000,1595,2020,1,15,-0.037096774193548385,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1000,2 S End Ave APT 8P,10280,1990,,,Garage - Attached,Appliances included: Dishwasher,2020-01-13 00:00:00,780000,2019-09-23 00:00:00,825000,112,2020,1,13,-0.05454545454545454,1,0,0,0,0,1,0,0,0,0,0,0
,,,250 South St #21M,10002,,,,0 spaces,,2021-01-07 00:00:00,2157681,,,,2021,1,7,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1200,50 Clinton St #6C,10002,2016,,Central,None,Other interior features,2021-01-07 00:00:00,2125000,2019-10-24 00:00:00,2425000,441,2021,1,7,-0.12371134020618557,0,0,0,0,0,0,1,0,0,0,0,0
,,,98 Suffolk St APT 4D,10002,1920,,,0 spaces,,2021-01-06 00:00:00,580402,,,,2021,1,6,,0,0,0,0,0,1,0,0,0,0,0,0
2,1,985,106 Suffolk St APT 5-B,10002,1920,,,0 spaces,"Appliances included: Dishwasher, Dryer, Washer",2021-01-06 00:00:00,985000,2020-09-11 00:00:00,995000,117,2021,1,6,-0.010050251256281407,0,0,0,0,0,1,0,0,0,0,0,0
,,,250 South St #33B,10002,,,,0 spaces,,2021-01-05 00:00:00,2243990,,,,2021,1,5,,0,0,0,0,0,1,0,0,0,0,0,0
,,,250 South St #18L,10002,,,,0 spaces,,2021-01-05 00:00:00,1948857,,,,2021,1,5,,0,0,0,0,0,1,0,0,0,0,0,0
,,,266 East Broadway,10002,1960,,,0 spaces,,2021-01-03 00:00:00,750000,,,,2021,1,3,,0,0,0,0,0,1,0,0,0,0,0,0
2,1,,100 Suffolk St APT 3D,10002,1920,,,0 spaces,,2021-01-03 00:00:00,545000,,,,2021,1,3,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,,208 East Broadway,10002,1960,,,0 spaces,,2020-12-30 00:00:00,1616000,,,,2020,12,30,,0,0,0,0,0,1,0,0,0,0,0,0
,,,385 Grand St APT L1304,10002,1960,,,0 spaces,,2020-12-30 00:00:00,740000,,,,2020,12,30,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,500 Grand St #C6C,10002,1949,,,0 spaces,,2020-12-27 00:00:00,600000,,,,2020,12,27,,0,0,0,0,0,1,0,0,0,0,0,0
,,299510,500-502 Grand St,10002,1949,,,0 spaces,,2020-12-27 00:00:00,600000,,,,2020,12,27,,0,0,0,0,0,1,0,0,0,0,0,0
,,,106 Suffolk St APT 4B,10002,1920,,,0 spaces,,2020-12-17 00:00:00,825000,,,,2020,12,17,,0,0,0,0,0,1,0,0,0,0,0,0
3,1,10000,106 Suffolk St,10002,2006,,,0 spaces,,2021-01-06 00:00:00,985000,,,,2021,1,6,,0,0,0,0,0,1,0,0,0,0,0,0
,,,266 East Broadway,10002,1960,,,0 spaces,,2020-12-16 00:00:00,455000,,,,2020,12,16,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,800,568 Grand St APT J1805,10002,1955,,,0 spaces,Appliances included: Dishwasher,2020-12-15 00:00:00,855000,2020-07-03 00:00:00,899000,165,2020,12,15,-0.048943270300333706,0,0,0,0,0,1,0,0,0,0,0,0
,,,250 South St #39L,10002,,,,0 spaces,,2020-12-15 00:00:00,2591373,,,,2020,12,15,,0,0,0,0,0,1,0,0,0,0,0,0
,,,550 Grand St,10002,1949,,,0 spaces,,2020-12-14 00:00:00,700000,,,,2020,12,14,,0,0,0,0,0,1,0,0,0,0,0,0
2,1,,413 Grand St APT F1704,10002,1960,,,0 spaces,,2020-12-13 00:00:00,1065000,2020-06-22 00:00:00,1150000,174,2020,12,13,-0.07391304347826087,0,0,0,0,0,1,0,0,0,0,0,0
,,1891,32 Clinton St APT 5A,10002,2008,,,0 spaces,,2020-12-09 00:00:00,2498000,,,,2020,12,9,,0,0,0,0,0,1,0,0,0,0,0,0
,,,577 Grand St #F6012,10002,1955,,,0 spaces,,2020-12-07 00:00:00,1100000,,,,2020,12,7,,0,0,0,0,0,1,0,0,0,0,0,0
,,,568 Grand St APT J107,10002,1955,,,0 spaces,,2020-12-06 00:00:00,700000,,,,2020,12,6,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,848,150 Rivington St #6H,10002,2019,,Central,0 spaces,Other interior features,2020-12-06 00:00:00,1550000,2020-10-11 00:00:00,1650000,56,2020,12,6,-0.06060606060606061,0,0,0,0,0,1,0,0,0,0,0,0
2,,1050,453 Franklin D Roosevelt Dr,10002,1955,,,0 spaces,,2020-12-07 00:00:00,1100000,2017-08-14 00:00:00,,1211,2020,12,7,,0,0,0,0,0,1,0,0,0,0,0,0
2,1,1000,455 Franklin D Roosevelt Dr APT B1501,10002,,,,0 spaces,,2020-12-01 00:00:00,738000,,,,2020,12,1,,0,0,0,0,0,1,0,0,0,0,0,0
3,2,216200,504 Grand St,10002,1929,,,0 spaces,"Appliances included: Dishwasher, Dryer, Washer",2020-11-30 00:00:00,825000,,,,2020,11,30,,0,0,0,0,0,0,1,0,0,0,0,0
2,1,,504 Grand St APT H41,10002,1929,,,0 spaces,,2020-11-30 00:00:00,825000,,,,2020,11,30,,0,0,0,0,0,1,0,0,0,0,0,0
2,1,,417 Grand St APT D1104,10002,1960,,,0 spaces,,2020-11-24 00:00:00,1040000,,,,2020,11,24,,0,0,0,0,0,1,0,0,0,0,0,0
,,,504 Grand St APT H44,10002,1929,,,0 spaces,,2020-11-23 00:00:00,650000,,,,2020,11,23,,0,0,0,0,0,1,0,0,0,0,0,0
,,,568 Grand St APT J1002,10002,1955,,,0 spaces,,2020-11-23 00:00:00,540000,,,,2020,11,23,,0,0,0,0,0,1,0,0,0,0,0,0
,,,250 South St #38L,10002,,,,0 spaces,,2020-11-22 00:00:00,2569990,,,,2020,11,22,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1230,48-52 Orchard St #3-D,10002,2005,,,0 spaces,,2020-11-18 00:00:00,900000,2013-05-22 00:00:00,1595000,2737,2020,11,18,-0.43573667711598746,0,0,0,0,0,1,0,0,0,0,0,0
,,,264 East Broadway,10002,1960,,,0 spaces,,2020-11-16 00:00:00,775000,,,,2020,11,16,,0,0,0,0,0,1,0,0,0,0,0,0
,,651,136 E Broadway APT 10A,10002,2008,,,0 spaces,,2020-11-16 00:00:00,765000,,,,2020,11,16,,0,0,0,0,0,1,0,0,0,0,0,0
,,8928,85 Stanton St,10002,1900,,,0 spaces,,2020-11-16 00:00:00,810000,,,,2020,11,16,,0,0,0,0,0,1,0,0,0,0,0,0
2,1,,85 Stanton St APT 4A,10002,1900,,,0 spaces,Appliances included: Dishwasher,2020-11-16 00:00:00,810000,2020-07-05 00:00:00,845000,134,2020,11,16,-0.04142011834319527,0,0,0,0,0,1,0,0,0,0,0,0
1,1,986641,357-389 Grand St,10002,1953,,,0 spaces,,2020-11-15 00:00:00,1700000,2012-09-18 00:00:00,675000,2980,2020,11,15,1.5185185185185186,0,0,0,0,0,1,0,0,0,0,0,0
,,,385 Grand St APT L1103,10002,1960,,,0 spaces,,2020-11-15 00:00:00,1700000,,,,2020,11,15,,0,0,0,0,0,1,0,0,0,0,0,0
,,,250 South St #41D,10002,,,,0 spaces,,2020-11-15 00:00:00,2529026,,,,2020,11,15,,0,0,0,0,0,1,0,0,0,0,0,0
2,1,1000,413 Grand St APT F1206,10002,1960,,,0 spaces,,2020-11-11 00:00:00,1050000,,,,2020,11,11,,0,0,0,0,0,1,0,0,0,0,0,0
,,,250 South St #65K,10002,,,,0 spaces,,2020-11-09 00:00:00,1539521,,,,2020,11,9,,0,0,0,0,0,1,0,0,0,0,0,0
,,376,51-53 Canal St #4G,10002,,,,0 spaces,,2020-11-08 00:00:00,428000,,,,2020,11,8,,0,0,0,0,0,1,0,0,0,0,0,0
,,,530 Grand St #F,10002,1949,,,0 spaces,,2020-11-08 00:00:00,422000,,,,2020,11,8,,0,0,0,0,0,1,0,0,0,0,0,0
2,1,,98 Suffolk St APT 4E,10002,1920,,,0 spaces,,2020-11-08 00:00:00,565000,,,,2020,11,8,,0,0,0,0,0,1,0,0,0,0,0,0
,,9519,98 Suffolk St,10002,1920,,,0 spaces,,2021-01-06 00:00:00,580402,,,,2021,1,6,,0,0,0,0,0,1,0,0,0,0,0,0
,,,250 South St #40M,10002,,,,0 spaces,,2020-11-05 00:00:00,1458529,,,,2020,11,5,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,848,150 Rivington St APT 6H,10002,2019,,Central,0 spaces,Other interior features,2020-11-05 00:00:00,1550000,2020-03-13 00:00:00,1650000,237,2020,11,5,-0.06060606060606061,0,0,0,0,0,1,0,0,0,0,0,0
,,,250 South St #28G,10002,,,,0 spaces,,2020-11-04 00:00:00,1260236,,,,2020,11,4,,0,0,0,0,0,1,0,0,0,0,0,0
2,1,,85 Stanton St APT 2B,10002,1900,,,0 spaces,,2020-11-04 00:00:00,770000,2011-05-28 00:00:00,599000,3448,2020,11,4,0.2854757929883139,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1000,151 Allen Street,10002,,,,0 spaces,,2020-11-04 00:00:00,400000,,,,2020,11,4,,0,0,0,0,1,0,0,0,0,0,0,0
1,1,750,210 East Broadway,10002,1960,,,Garage - Attached,,2020-11-01 00:00:00,700000,2020-07-22 00:00:00,729000,102,2020,11,1,-0.039780521262002745,0,0,0,0,0,1,0,0,0,0,0,0
,,,550 Grand St APT J1C,10002,1949,,,0 spaces,,2020-11-01 00:00:00,520000,,,,2020,11,1,,0,0,0,0,0,1,0,0,0,0,0,0
,,,250 South St #28F,10002,,,,0 spaces,,2020-10-28 00:00:00,1263719,,,,2020,10,28,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,500 Grand St #CGC,10002,1949,,,0 spaces,,2020-10-26 00:00:00,595000,2020-07-22 00:00:00,599000,96,2020,10,26,-0.00667779632721202,0,0,0,0,0,1,0,0,0,0,0,0
2,1,726,157 Ludlow St APT 4F,10002,1900,Gas,,Covered,Other interior features,2020-10-26 00:00:00,905000,2020-08-07 00:00:00,925000,80,2020,10,26,-0.021621621621621623,0,0,0,0,0,1,0,0,0,0,0,0
,,30996,183 E Broadway #4A,10002,2007,,,0 spaces,,2020-10-25 00:00:00,705000,,,,2020,10,25,,0,0,0,0,0,1,0,0,0,0,0,0
,,,250 South St #39K,10002,,,,0 spaces,,2020-10-20 00:00:00,2391471,,,,2020,10,20,,0,0,0,0,0,1,0,0,0,0,0,0
,,30996,183 E Broadway #2C,10002,2007,,,0 spaces,,2020-10-18 00:00:00,865000,,,,2020,10,18,,0,0,0,0,0,1,0,0,0,0,0,0
,,,268 E Broadway #A1901,10002,1960,,,0 spaces,,2020-10-13 00:00:00,1210000,,,,2020,10,13,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,2011,115 Allen St APT 3,10002,1896,,,None,Other interior features,2020-10-13 00:00:00,2350000,2020-07-08 00:00:00,2250000,97,2020,10,13,0.044444444444444446,1,0,0,0,0,1,0,0,0,0,0,0
,,,385 Grand St APT L1204,10002,1960,,,0 spaces,,2020-10-12 00:00:00,700000,,,,2020,10,12,,0,0,0,0,0,1,0,0,0,0,0,0
,,,250 South St #17E,10002,,,,0 spaces,,2020-10-08 00:00:00,1922493,,,,2020,10,8,,0,0,0,0,0,1,0,0,0,0,0,0
,,,250 South St #23E,10002,,,,0 spaces,,2020-10-08 00:00:00,2086404,,,,2020,10,8,,0,0,0,0,0,1,0,0,0,0,0,0
,,,250 South St #19L,10002,,,,0 spaces,,2020-10-07 00:00:00,1996573,,,,2020,10,7,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1123,252 South St #39K,10002,2019,,,0 spaces,"Appliances included: Dishwasher, Dryer, Washer",2020-10-04 00:00:00,2344680,2020-08-25 00:00:00,2808000,40,2020,10,4,-0.165,0,0,0,0,0,1,0,0,0,0,0,0
3,3,2150,71 Ludlow St APT 6A,10002,1900,,Central,0 spaces,Other interior features,2020-09-10 00:00:00,3730000,2018-02-25 00:00:00,4300000,928,2020,9,10,-0.1325581395348837,0,0,0,0,0,1,0,0,0,0,0,0
1,1,816,196 Orchard St #7A,10002,2018,,Central,0 spaces,Other interior features,2020-09-10 00:00:00,1425000,2020-05-17 00:00:00,1595000,116,2020,9,10,-0.10658307210031348,0,0,0,0,0,1,0,0,0,0,0,0
,,,385 Grand St APT L1402,10002,1960,,,0 spaces,,2020-08-23 00:00:00,245000,,,,2020,8,23,,0,0,0,0,0,1,0,0,0,0,0,0
,,,266 E Broadway #B1902,10002,1960,,,0 spaces,,2020-08-23 00:00:00,475000,,,,2020,8,23,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,600,212 Forsyth St APT 58,10002,1900,,,0 spaces,Appliances included: Dishwasher,2020-08-12 00:00:00,840000,,,,2020,8,12,,0,0,0,0,0,1,0,0,0,0,0,0
2,1,725,85 Stanton St APT 3A,10002,1900,"Wall, Gas",Wall,None,"Appliances included: Dishwasher, Dryer, Freezer, Microwave, Range / Oven, Refrigerator, Washer",2020-08-09 00:00:00,800000,2020-01-15 00:00:00,875000,207,2020,8,9,-0.08571428571428572,1,0,0,0,0,1,0,0,0,0,0,0
,,532006,530 Grand St,10002,1949,,,0 spaces,,2020-08-06 00:00:00,950000,,,,2020,8,6,,0,0,0,0,0,1,0,0,0,0,0,0
,,,385 Grand St APT L304,10002,1960,,,0 spaces,,2020-08-06 00:00:00,715000,,,,2020,8,6,,0,0,0,0,0,1,0,0,0,0,0,0
,,,550 Grand St APT J3H,10002,1949,,,0 spaces,,2020-08-06 00:00:00,950000,,,,2020,8,6,,0,0,0,0,0,1,0,0,0,0,0,0
,,,250 South St #34L,10002,,,,0 spaces,,2020-07-28 00:00:00,2393832,,,,2020,7,28,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,911,199 Bowery APT 4A,10002,2000,,None,"None, Covered",Other interior features,2020-07-27 00:00:00,1170987,2019-12-12 00:00:00,1375000,228,2020,7,27,-0.1483730909090909,1,0,0,0,0,0,1,0,0,0,0,0
,,,150 Rivington St #2H,10002,,,,0 spaces,,2020-07-27 00:00:00,2200000,,,,2020,7,27,,0,0,0,0,0,1,0,0,0,0,0,0
,,382,51-53 Canal St #4E,10002,1908,,,0 spaces,,2020-07-26 00:00:00,450000,,,,2020,7,26,,0,0,0,0,0,1,0,0,0,0,0,0
,,,250 South St #46J,10002,,,,0 spaces,,2020-07-26 00:00:00,1479486,,,,2020,7,26,,0,0,0,0,0,1,0,0,0,0,0,0
,,,385 Grand St APT L205,10002,1960,,,0 spaces,,2020-07-20 00:00:00,695000,,,,2020,7,20,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,568,21 Ludlow St APT 2C,10002,1901,,,Covered,Appliances included: Dishwasher,2020-07-19 00:00:00,880000,2019-03-03 00:00:00,1195000,504,2020,7,19,-0.26359832635983266,0,0,0,0,0,1,0,0,0,0,0,0
,,,385 Grand St APT L602,10002,1960,,,0 spaces,,2020-07-16 00:00:00,520000,,,,2020,7,16,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,800,473 Franklin D Roosevelt Dr APT K101,10002,,,,0 spaces,,2020-07-16 00:00:00,545000,,,,2020,7,16,,0,0,0,0,0,1,0,0,0,0,0,0
,1,,385 Grand St APT L602,10002,,,,0 spaces,,2020-07-14 00:00:00,520000,2020-03-03 00:00:00,529000,133,2020,7,14,-0.017013232514177693,0,0,0,0,0,1,0,0,0,0,0,0
,1,10070,63 Pitt St,10002,1920,,,0 spaces,,2020-07-12 00:00:00,2000000,,,,2020,7,12,,0,0,0,0,1,0,0,0,0,0,0,0
1,1,,530 Grand St APT E10G,10002,1949,,,0 spaces,,2020-06-30 00:00:00,590000,2019-09-17 00:00:00,639000,287,2020,6,30,-0.07668231611893583,0,0,0,0,0,1,0,0,0,0,0,0
1,2,1124,196 Orchard St #5-L,10002,2018,,,Covered,"Appliances included: Dishwasher, Dryer, Washer",2020-06-30 00:00:00,1749500,2019-08-25 00:00:00,1925000,310,2020,6,30,-0.09116883116883116,1,0,0,0,0,1,0,0,0,0,0,0
